BSA;Municipality;Area;Province;INDEX_MEDIAN;INDEX_Q25;INDEX_Q75;INDEX_IQR;CI_LOW_MEDIAN;CI_HIGH_MEDIAN;AVG_STDEFF;2016INDEX;2016STDEFF;2017INDEX;2017STDEFF;2018INDEX;2018STDEFF;2019INDEX;2019STDEFF;2023INDEX;2023STDEFF
17081;GUSSAGO;Industrial;BS;0.0069582651293875;-0.1498640820719576;0.0151597830304792;0.1650238651024368;-0.0929945609248707;0.0887312361125968;-2.4580493931935465e-05;-0.1498640820719576;-8.861389546885383e-05;0.0699035757892901;4.133417274612771e-05;0.0069582651293875;4.114425760075359e-06;0.0151597830304792;8.963991830080352e-06;-0.1899020485757234;-0.0001122878851432
17161;REZZATO;Industrial;BS;-0.0563054087706143;-0.0582159790705936;-0.0510734473448124;0.0071425317257811;-0.1636423775625642;0.0517836762763801;-3.0142686741851168e-05;-0.0510734473448124;-3.005887084995083e-05;-0.0582159790705936;-3.42625367789098e-05;-0.0927690747196043;-5.459836776552062e-05;-0.0151113155895398;-8.89366313240396e-06;-0.0563054087706143;-3.3138089999811606e-05
19032;CORTE DE' CORTESI CON CIGNONE;Agricultural;CR;-0.0356846824926509;-0.1486509766204643;-0.0340019254142143;0.11464905120625;-0.1314050105413351;0.0494483050089401;-3.290418243447032e-05;-0.0356846824926509;-1.893729599104345e-05;0.0268060365808837;1.4225585893959906e-05;-0.1488029284640472;-7.896688874644679e-05;-0.0340019254142143;-1.804428504824307e-05;-0.1486509766204643;-7.888625141913818e-05
17025;BOVEZZO;Industrial;BS;-0.0743394369427012;-0.1299636771712738;-0.0434014136076967;0.0865622635635771;-0.1422323071499342;-0.0241530812220105;-3.534370801426841e-05;-0.1625220779889594;-9.641452674840182e-05;-0.0434014136076967;-2.574761585234823e-05;-0.0743394369427012;-4.410132361363696e-05;-0.1299636771712738;-7.709974267969352e-05;0.1270382141719644;7.536537663869856e-05
19068;PERSICO DOSIMO;Agricultural;CR;-0.0476367003609971;-0.1496785412238124;-0.0076309350234983;0.142047606200314;-0.1082368198349482;-0.0119971810961418;-3.6352639046222014e-05;-0.0076309350234983;-4.041976761163559e-06;-0.0063516208702681;-3.3643459939609225e-06;-0.1496785412238124;-7.928159216639062e-05;-0.0476367003609971;-2.523229870086468e-05;-0.1933655593501966;-0.0001024214571205
17023;BOTTICINO;Industrial;BS;-0.053370160738382;-0.0792932011890401;-0.0338880387398913;0.0454051624491488;-0.1329296842108753;0.0307661108552685;-3.659866298016514e-05;-0.0338880387398913;-2.0106239194023387e-05;-0.053370160738382;-3.1665213729662504e-05;-0.0792932011890401;-4.70456207126336e-05;-0.1061908688553318;-6.300423455109518e-05;0.0101097924324036;5.998294313847428e-06
19065;PADERNO PONCHIELLI;Agricultural;CR;-0.0737036526241895;-0.0915721952288167;-0.0341504600397619;0.0574217351890547;-0.1436989791310317;-0.0081526255352469;-3.942355134876783e-05;-0.0915721952288167;-4.851165640651483e-05;-0.0341504600397619;-1.809174028529512e-05;-0.0737036526241895;-3.9045581618328216e-05;-0.0299429305753982;-1.5862739250068774e-05;-0.188142484396986;-9.967061840677216e-05
17117;NAVE;Industrial;BS;-0.0938656999777309;-0.1047042770947529;-0.0656872651352577;0.0390170119594952;-0.1829874956971164;-0.0188049287773158;-4.066288040483478e-05;-0.0938656999777309;-5.538577850869835e-05;-0.0656872651352577;-3.8759060085235465e-05;-0.150391211748398;-8.873855771552965e-05;-0.1047042770947529;-6.178107902564338e-05;0.1709167026720257;0.0001008515473914
19063;OLMENETA;Agricultural;CR;-0.069067403224906;-0.0910993415284163;-0.0531092067424639;0.0379901347859524;-0.1239926901469982;-0.0149036116760083;-4.203680713927293e-05;-0.069067403224906;-3.659330877083089e-05;-0.0531092067424639;-2.8138356693952302e-05;-0.0910993415284163;-4.8266220021740426e-05;-0.0452226722001247;-2.395991741309999e-05;-0.1542520152718464;-8.17254759388283e-05
19026;CASTELVERDE;Agricultural;CR;-0.0696894170993753;-0.0746613577899834;-0.0629130654294518;0.0117482923605316;-0.1333264649529779;-0.01820202028211;-4.299576782404456e-05;-0.0377723962360295;-2.0051531827569307e-05;-0.0746613577899834;-3.963401421704935e-05;-0.0629130654294518;-3.339744873353264e-05;-0.0696894170993753;-3.699466700716692e-05;-0.2173048956110451;-0.0001153555333764
