Stazione, Nuvolento - ModAria
-999 Valore mancante o invalido

Data/Ora, Biossido di Azoto - µg/m³
2018/05/18 00:00,11.0000
2018/05/19 00:00,8.5000
2018/05/20 00:00,7.1000
2018/05/21 00:00,6.9000
2018/05/22 00:00,12.3000
2018/05/23 00:00,6.7000
2018/05/24 00:00,6.9000
2018/05/25 00:00,9.0000
2018/05/26 00:00,9.9000
2018/05/27 00:00,5.4000
2018/05/28 00:00,7.3000
2018/05/29 00:00,6.1000
2018/05/30 00:00,8.2000
2018/05/31 00:00,11.7000
2018/06/01 00:00,12.2000
2018/06/02 00:00,10.8000
2018/06/03 00:00,9.4000
2018/06/04 00:00,11.4000
2018/06/05 00:00,15.0000
2018/06/06 00:00,10.0000
2018/06/07 00:00,14.1000
2018/06/08 00:00,8.6000
2018/06/09 00:00,9.9000
2018/06/10 00:00,10.1000
2018/06/11 00:00,10.3000
2018/06/12 00:00,8.9000
2018/06/13 00:00,11.0000
2018/06/14 00:00,15.2000
2018/06/15 00:00,13.2000
2018/06/16 00:00,10.1000
2018/06/17 00:00,6.1000
2018/06/18 00:00,7.2000
2018/06/19 00:00,7.8000
2018/06/20 00:00,8.6000
2018/06/21 00:00,10.0000
2018/06/22 00:00,7.4000
2018/06/23 00:00,7.6000
2018/06/24 00:00,7.3000
2018/06/25 00:00,8.3000
2018/06/26 00:00,11.9000
2018/06/27 00:00,8.7000
2018/06/28 00:00,9.2000
2018/06/29 00:00,13.6000
2018/06/30 00:00,12.4000
2018/07/01 00:00,7.8000
2018/07/02 00:00,10.6000
2018/07/03 00:00,10.3000
2018/07/04 00:00,8.7000
2018/07/05 00:00,7.3000
2018/07/06 00:00,7.8000
2018/07/07 00:00,8.8000
2018/07/08 00:00,7.9000
2018/07/09 00:00,6.5000
2018/07/10 00:00,7.1000
2018/07/11 00:00,8.4000
2018/07/12 00:00,9.0000
2018/07/13 00:00,10.1000
2018/07/14 00:00,7.5000
2018/07/15 00:00,8.9000
2018/07/16 00:00,12.5000
2018/07/17 00:00,6.6000
2018/07/18 00:00,12.6000
2018/07/19 00:00,11.9000
2018/07/20 00:00,10.2000
2018/07/21 00:00,5.5000
2018/07/22 00:00,3.9000
2018/07/23 00:00,6.5000
2018/07/24 00:00,10.0000
2018/07/25 00:00,5.9000
2018/07/26 00:00,7.1000
2018/07/27 00:00,9.2000
2018/07/28 00:00,6.5000
2018/07/29 00:00,3.8000
2018/07/30 00:00,6.0000
2018/07/31 00:00,7.5000
2018/08/01 00:00,13.7000
2018/08/02 00:00,9.7000
2018/08/03 00:00,9.9000
2018/08/04 00:00,7.2000
2018/08/05 00:00,4.4000
2018/08/06 00:00,8.9000
2018/08/07 00:00,10.6000
2018/08/08 00:00,8.8000
2018/08/09 00:00,6.4000
2018/08/10 00:00,10.3000
2018/08/11 00:00,7.0000
2018/08/12 00:00,4.7000
2018/08/13 00:00,6.3000
2018/08/14 00:00,7.9000
2018/08/15 00:00,4.4000
2018/08/16 00:00,7.1000
2018/08/17 00:00,9.0000
2018/08/18 00:00,6.2000
2018/08/19 00:00,5.7000
2018/08/20 00:00,6.3000
2018/08/21 00:00,7.5000
2018/08/22 00:00,8.9000
2018/08/23 00:00,8.0000
2018/08/24 00:00,10.0000
2018/08/25 00:00,6.4000
2018/08/26 00:00,6.3000
2018/08/27 00:00,9.6000
2018/08/28 00:00,11.9000
2018/08/29 00:00,15.5000
2018/08/30 00:00,13.7000
2018/08/31 00:00,10.9000
2018/09/01 00:00,5.7000
2018/09/02 00:00,6.5000
2018/09/03 00:00,8.1000
2018/09/04 00:00,9.7000
2018/09/05 00:00,11.9000
2018/09/06 00:00,10.4000
2018/09/07 00:00,5.3000
2018/09/08 00:00,6.5000
2018/09/09 00:00,9.2000
2018/09/10 00:00,9.6000
2018/09/11 00:00,12.6000
2018/09/12 00:00,12.1000
2018/09/13 00:00,8.0000
2018/09/14 00:00,8.2000
2018/09/15 00:00,9.3000
2018/09/16 00:00,5.5000
2018/09/17 00:00,11.8000
2018/09/18 00:00,8.7000
2018/09/19 00:00,7.6000
2018/09/20 00:00,7.7000
2018/09/21 00:00,16.3000
2018/09/22 00:00,13.7000
2018/09/23 00:00,15.2000
2018/09/24 00:00,6.8000
2018/09/25 00:00,8.8000
2018/09/26 00:00,13.2000
2018/09/27 00:00,20.7000
2018/09/28 00:00,20.5000
2018/09/29 00:00,13.1000
2018/09/30 00:00,13.7000
2018/10/01 00:00,16.2000
2018/10/02 00:00,16.0000
2018/10/03 00:00,16.0000
2018/10/04 00:00,14.0000
2018/10/05 00:00,15.2000
2018/10/06 00:00,15.7000
2018/10/07 00:00,11.6000
2018/10/08 00:00,9.0000
2018/10/09 00:00,10.4000
2018/10/10 00:00,11.1000
2018/10/11 00:00,17.6000
2018/10/12 00:00,16.1000
2018/10/13 00:00,9.9000
2018/10/14 00:00,11.2000
2018/10/15 00:00,15.4000
2018/10/16 00:00,16.0000
2018/10/17 00:00,15.0000
2018/10/18 00:00,16.3000
2018/10/19 00:00,15.6000
2018/10/20 00:00,15.0000
2018/10/21 00:00,10.5000
2018/10/22 00:00,13.7000
2018/10/23 00:00,28.4000
2018/10/24 00:00,29.1000
2018/10/25 00:00,22.0000
2018/10/26 00:00,29.1000
2018/10/27 00:00,11.3000
2018/10/28 00:00,9.8000
2018/10/29 00:00,7.3000
2018/10/30 00:00,15.8000
2018/10/31 00:00,15.6000
2018/11/01 00:00,9.8000
2018/11/02 00:00,13.8000
2018/11/03 00:00,11.8000
2018/11/04 00:00,10.1000
2018/11/05 00:00,6.5000
2018/11/06 00:00,5.0000
2018/11/07 00:00,8.2000
2018/11/08 00:00,17.1000
2018/11/09 00:00,14.3000
2018/11/10 00:00,10.0000
2018/11/11 00:00,12.1000
2018/11/12 00:00,21.5000
2018/11/13 00:00,17.9000
2018/11/14 00:00,12.8000
2018/11/15 00:00,18.0000
2018/11/16 00:00,11.5000
2018/11/17 00:00,8.6000
2018/11/18 00:00,8.6000
2018/11/19 00:00,16.8000
2018/11/20 00:00,18.6000
2018/11/21 00:00,25.2000
2018/11/22 00:00,28.1000
2018/11/23 00:00,23.2000
2018/11/24 00:00,18.8000
2018/11/25 00:00,19.1000
2018/11/26 00:00,32.6000
2018/11/27 00:00,26.4000
2018/11/28 00:00,23.0000
2018/11/29 00:00,32.6000
2018/11/30 00:00,37.6000
2018/12/01 00:00,33.0000
2018/12/02 00:00,33.0000
2018/12/03 00:00,38.4000
2018/12/04 00:00,40.0000
2018/12/05 00:00,37.1000
2018/12/06 00:00,41.0000
2018/12/07 00:00,43.0000
2018/12/08 00:00,43.4000
2018/12/09 00:00,34.7000
2018/12/10 00:00,40.7000
2018/12/11 00:00,31.9000
2018/12/12 00:00,35.2000
2018/12/13 00:00,37.4000
2018/12/14 00:00,36.1000
2018/12/15 00:00,41.3000
2018/12/16 00:00,47.3000
2018/12/17 00:00,45.8000
2018/12/18 00:00,44.9000
2018/12/19 00:00,39.0000
2018/12/20 00:00,38.2000
2018/12/21 00:00,37.3000
2018/12/22 00:00,35.2000
2018/12/23 00:00,31.0000
2018/12/24 00:00,28.8000
2018/12/25 00:00,31.9000
2018/12/26 00:00,31.6000
2018/12/27 00:00,32.6000
2018/12/28 00:00,37.1000
2018/12/29 00:00,37.1000
2018/12/30 00:00,34.2000
2018/12/31 00:00,32.9000
2019/01/01 00:00,32.0000
2019/01/02 00:00,16.3000
2019/01/03 00:00,21.2000
2019/01/04 00:00,37.8000
2019/01/05 00:00,50.5000
2019/01/06 00:00,34.7000
2019/01/07 00:00,39.5000
2019/01/08 00:00,43.6000
2019/01/09 00:00,31.2000
2019/01/10 00:00,23.5000
2019/01/11 00:00,34.6000
2019/01/12 00:00,53.0000
2019/01/13 00:00,47.1000
2019/01/14 00:00,36.1000
2019/01/15 00:00,33.3000
2019/01/16 00:00,47.5000
2019/01/17 00:00,45.0000
2019/01/18 00:00,34.3000
2019/01/19 00:00,31.9000
2019/01/20 00:00,31.9000
2019/01/21 00:00,36.7000
2019/01/22 00:00,39.6000
2019/01/23 00:00,40.1000
2019/01/24 00:00,35.9000
2019/01/25 00:00,33.5000
2019/01/26 00:00,44.7000
2019/01/27 00:00,43.1000
2019/01/28 00:00,43.0000
2019/01/29 00:00,34.9000
2019/01/30 00:00,32.2000
2019/01/31 00:00,35.2000
2019/02/01 00:00,32.5000
2019/02/02 00:00,43.5000
2019/02/03 00:00,34.9000
2019/02/04 00:00,22.1000
2019/02/05 00:00,34.5000
2019/02/06 00:00,36.6000
2019/02/07 00:00,48.8000
2019/02/08 00:00,48.1000
2019/02/09 00:00,40.7000
2019/02/10 00:00,35.9000
2019/02/11 00:00,23.9000
2019/02/12 00:00,30.0000
2019/02/13 00:00,29.3000
2019/02/14 00:00,48.4000
2019/02/15 00:00,49.9000
2019/02/16 00:00,44.4000
2019/02/17 00:00,36.1000
2019/02/18 00:00,40.1000
2019/02/19 00:00,39.9000
2019/02/20 00:00,44.4000
2019/02/21 00:00,49.1000
2019/02/22 00:00,43.3000
2019/02/23 00:00,18.1000
2019/02/24 00:00,28.9000
2019/02/25 00:00,42.6000
2019/02/26 00:00,53.0000
2019/02/27 00:00,40.4000
2019/02/28 00:00,49.4000
2019/03/01 00:00,45.8000
2019/03/02 00:00,30.9000
2019/03/03 00:00,32.2000
2019/03/04 00:00,43.7000
2019/03/05 00:00,32.7000
2019/03/06 00:00,31.3000
2019/03/07 00:00,30.3000
2019/03/08 00:00,32.6000
2019/03/09 00:00,29.7000
2019/03/10 00:00,27.3000
2019/03/11 00:00,14.5000
2019/03/12 00:00,26.8000
2019/03/13 00:00,33.1000
2019/03/14 00:00,37.7000
2019/03/15 00:00,31.8000
2019/03/16 00:00,33.5000
2019/03/17 00:00,24.1000
2019/03/18 00:00,12.7000
2019/03/19 00:00,20.7000
2019/03/20 00:00,22.0000
2019/03/21 00:00,29.2000
2019/03/22 00:00,36.0000
2019/03/23 00:00,33.4000
2019/03/24 00:00,26.3000
2019/03/25 00:00,24.9000
2019/03/26 00:00,16.7000
2019/03/27 00:00,20.7000
2019/03/28 00:00,23.0000
2019/03/29 00:00,31.0000
2019/03/30 00:00,28.7000
2019/03/31 00:00,22.6000
2019/04/01 00:00,23.7000
2019/04/02 00:00,21.5000
2019/04/03 00:00,16.9000
2019/04/04 00:00,11.6000
2019/04/05 00:00,27.0000
2019/04/06 00:00,18.3000
2019/04/07 00:00,17.2000
2019/04/08 00:00,25.1000
2019/04/09 00:00,19.8000
2019/04/10 00:00,12.6000
2019/04/11 00:00,14.1000
2019/04/12 00:00,16.3000
2019/04/13 00:00,15.4000
2019/04/14 00:00,14.3000
2019/04/15 00:00,17.8000
2019/04/16 00:00,16.9000
2019/04/17 00:00,22.3000
2019/04/18 00:00,18.2000
2019/04/19 00:00,19.1000
2019/04/20 00:00,17.0000
2019/04/21 00:00,12.7000
2019/04/22 00:00,11.0000
2019/04/23 00:00,10.1000
2019/04/24 00:00,14.6000
2019/04/25 00:00,11.6000
2019/04/26 00:00,12.3000
2019/04/27 00:00,18.0000
2019/04/28 00:00,9.1000
2019/04/29 00:00,18.8000
2019/04/30 00:00,19.0000
2019/05/01 00:00,14.4000
2019/05/02 00:00,21.2000
2019/05/03 00:00,12.2000
2019/05/04 00:00,9.3000
2019/05/05 00:00,4.5000
2019/05/06 00:00,16.0000
2019/05/07 00:00,15.9000
2019/05/08 00:00,14.8000
2019/05/09 00:00,17.8000
2019/05/10 00:00,16.5000
2019/05/11 00:00,10.7000
2019/05/12 00:00,8.8000
2019/05/13 00:00,14.9000
2019/05/14 00:00,11.0000
2019/05/15 00:00,17.9000
2019/05/16 00:00,15.7000
2019/05/17 00:00,11.4000
2019/05/18 00:00,9.4000
2019/05/19 00:00,8.8000
2019/05/20 00:00,19.1000
2019/05/21 00:00,19.7000
2019/05/22 00:00,15.5000
2019/05/23 00:00,22.0000
2019/05/24 00:00,13.7000
2019/05/25 00:00,9.0000
2019/05/26 00:00,6.5000
2019/05/27 00:00,12.4000
2019/05/28 00:00,11.4000
2019/05/29 00:00,18.5000
2019/05/30 00:00,12.8000
2019/05/31 00:00,13.3000
2019/06/01 00:00,15.4000
2019/06/02 00:00,14.3000
2019/06/03 00:00,17.4000
2019/06/04 00:00,15.5000
2019/06/05 00:00,12.6000
2019/06/06 00:00,12.6000
2019/06/07 00:00,10.9000
2019/06/08 00:00,16.8000
2019/06/09 00:00,9.9000
2019/06/10 00:00,11.0000
2019/06/11 00:00,13.3000
2019/06/12 00:00,13.6000
2019/06/13 00:00,15.8000
2019/06/14 00:00,13.8000
2019/06/15 00:00,16.4000
2019/06/16 00:00,13.0000
2019/06/17 00:00,10.0000
2019/06/18 00:00,17.1000
2019/06/19 00:00,16.7000
2019/06/20 00:00,14.2000
2019/06/21 00:00,13.8000
2019/06/22 00:00,9.2000
2019/06/23 00:00,11.4000
2019/06/24 00:00,13.4000
2019/06/25 00:00,11.6000
2019/06/26 00:00,12.5000
2019/06/27 00:00,17.1000
2019/06/28 00:00,10.8000
2019/06/29 00:00,10.2000
2019/06/30 00:00,13.9000
2019/07/01 00:00,15.7000
2019/07/02 00:00,13.6000
2019/07/03 00:00,10.0000
2019/07/04 00:00,10.3000
2019/07/05 00:00,17.6000
2019/07/06 00:00,16.0000
2019/07/07 00:00,11.7000
2019/07/08 00:00,13.1000
2019/07/09 00:00,11.2000
2019/07/10 00:00,10.7000
2019/07/11 00:00,15.7000
2019/07/12 00:00,14.6000
2019/07/13 00:00,9.9000
2019/07/14 00:00,8.5000
2019/07/15 00:00,9.5000
2019/07/16 00:00,17.4000
2019/07/17 00:00,17.1000
2019/07/18 00:00,12.8000
2019/07/19 00:00,16.0000
2019/07/20 00:00,14.1000
2019/07/21 00:00,13.5000
2019/07/22 00:00,15.7000
2019/07/23 00:00,13.3000
2019/07/24 00:00,14.9000
2019/07/25 00:00,14.0000
2019/07/26 00:00,10.0000
2019/07/27 00:00,7.8000
2019/07/28 00:00,10.7000
2019/07/29 00:00,13.2000
2019/07/30 00:00,13.4000
2019/07/31 00:00,9.5000
2019/08/01 00:00,12.5000
2019/08/02 00:00,13.3000
2019/08/03 00:00,11.1000
2019/08/04 00:00,7.7000
2019/08/05 00:00,8.6000
2019/08/06 00:00,8.7000
2019/08/07 00:00,8.9000
2019/08/08 00:00,10.8000
2019/08/09 00:00,10.4000
2019/08/10 00:00,9.7000
2019/08/11 00:00,6.2000
2019/08/12 00:00,6.7000
2019/08/13 00:00,6.1000
2019/08/14 00:00,8.0000
2019/08/15 00:00,6.8000
2019/08/16 00:00,8.8000
2019/08/17 00:00,8.3000
2019/08/18 00:00,8.9000
2019/08/19 00:00,9.9000
2019/08/20 00:00,7.3000
2019/08/21 00:00,6.9000
2019/08/22 00:00,14.2000
2019/08/23 00:00,9.0000
2019/08/24 00:00,5.6000
2019/08/25 00:00,7.7000
2019/08/26 00:00,11.8000
2019/08/27 00:00,14.0000
2019/08/28 00:00,20.5000
2019/08/29 00:00,16.3000
2019/08/30 00:00,14.0000
2019/08/31 00:00,11.9000
2019/09/01 00:00,9.7000
2019/09/02 00:00,10.0000
2019/09/03 00:00,11.9000
2019/09/04 00:00,18.0000
2019/09/05 00:00,13.4000
2019/09/06 00:00,12.5000
2019/09/07 00:00,13.7000
2019/09/08 00:00,10.0000
2019/09/09 00:00,18.8000
2019/09/10 00:00,14.1000
2019/09/11 00:00,21.9000
2019/09/12 00:00,18.6000
2019/09/13 00:00,16.4000
2019/09/14 00:00,12.9000
2019/09/15 00:00,18.3000
2019/09/16 00:00,16.3000
2019/09/17 00:00,19.3000
2019/09/18 00:00,15.9000
2019/09/19 00:00,15.7000
2019/09/20 00:00,13.5000
2019/09/21 00:00,14.7000
2019/09/22 00:00,20.1000
2019/09/23 00:00,18.2000
2019/09/24 00:00,15.8000
2019/09/25 00:00,18.7000
2019/09/26 00:00,15.5000
2019/09/27 00:00,19.2000
2019/09/28 00:00,18.5000
2019/09/29 00:00,18.3000
2019/09/30 00:00,24.3000
2019/10/01 00:00,19.8000
2019/10/02 00:00,9.0000
2019/10/03 00:00,13.7000
2019/10/04 00:00,18.8000
2019/10/05 00:00,16.8000
2019/10/06 00:00,9.1000
2019/10/07 00:00,19.9000
2019/10/08 00:00,15.0000
2019/10/09 00:00,10.6000
2019/10/10 00:00,20.4000
2019/10/11 00:00,21.5000
2019/10/12 00:00,18.4000
2019/10/13 00:00,18.7000
2019/10/14 00:00,25.5000
2019/10/15 00:00,18.1000
2019/10/16 00:00,23.2000
2019/10/17 00:00,25.2000
2019/10/18 00:00,22.7000
2019/10/19 00:00,17.9000
2019/10/20 00:00,14.7000
2019/10/21 00:00,14.4000
2019/10/22 00:00,15.9000
2019/10/23 00:00,15.8000
2019/10/24 00:00,15.9000
2019/10/25 00:00,13.7000
2019/10/26 00:00,18.3000
2019/10/27 00:00,21.3000
2019/10/28 00:00,25.7000
2019/10/29 00:00,30.5000
2019/10/30 00:00,22.1000
2019/10/31 00:00,26.7000
2019/11/01 00:00,28.9000
2019/11/02 00:00,21.3000
2019/11/03 00:00,16.0000
2019/11/04 00:00,25.8000
2019/11/05 00:00,27.8000
2019/11/06 00:00,16.4000
2019/11/07 00:00,17.3000
2019/11/08 00:00,12.9000
2019/11/09 00:00,24.5000
2019/11/10 00:00,22.3000
2019/11/11 00:00,27.2000
2019/11/12 00:00,32.1000
2019/11/13 00:00,15.5000
2019/11/14 00:00,11.4000
2019/11/15 00:00,13.7000
2019/11/16 00:00,16.0000
2019/11/17 00:00,13.7000
2019/11/18 00:00,16.4000
2019/11/19 00:00,9.5000
2019/11/20 00:00,30.4000
2019/11/21 00:00,24.6000
2019/11/22 00:00,14.8000
2019/11/23 00:00,6.8000
2019/11/24 00:00,8.8000
2019/11/25 00:00,23.1000
2019/11/26 00:00,27.9000
2019/11/27 00:00,25.6000
2019/11/28 00:00,33.4000
2019/11/29 00:00,28.7000
2019/11/30 00:00,25.9000
2019/12/01 00:00,20.8000
2019/12/02 00:00,27.5000
2019/12/03 00:00,23.1000
2019/12/04 00:00,31.5000
2019/12/05 00:00,31.2000
2019/12/06 00:00,38.0000
2019/12/07 00:00,43.4000
2019/12/08 00:00,34.2000
2019/12/09 00:00,43.3000
2019/12/10 00:00,22.7000
2019/12/11 00:00,33.8000
2019/12/12 00:00,40.6000
2019/12/13 00:00,35.8000
2019/12/14 00:00,38.3000
2019/12/15 00:00,30.6000
2019/12/16 00:00,29.5000
2019/12/17 00:00,29.6000
2019/12/18 00:00,27.1000
2019/12/19 00:00,24.9000
2019/12/20 00:00,20.1000
2019/12/21 00:00,18.9000
2019/12/22 00:00,19.5000
2019/12/23 00:00,24.4000
2019/12/24 00:00,27.5000
2019/12/25 00:00,21.4000
2019/12/26 00:00,19.0000
2019/12/27 00:00,25.0000
2019/12/28 00:00,24.5000
2019/12/29 00:00,24.2000
2019/12/30 00:00,28.6000
2019/12/31 00:00,33.2000
2020/01/01 00:00,36.8000
2020/01/02 00:00,28.4000
2020/01/03 00:00,43.6000
2020/01/04 00:00,40.6000
2020/01/05 00:00,30.6000
2020/01/06 00:00,28.7000
2020/01/07 00:00,31.5000
2020/01/08 00:00,43.0000
2020/01/09 00:00,48.0000
2020/01/10 00:00,45.9000
2020/01/11 00:00,42.1000
2020/01/12 00:00,31.1000
2020/01/13 00:00,38.8000
2020/01/14 00:00,39.9000
2020/01/15 00:00,47.4000
2020/01/16 00:00,45.8000
2020/01/17 00:00,48.3000
2020/01/18 00:00,36.6000
2020/01/19 00:00,19.6000
2020/01/20 00:00,23.5000
2020/01/21 00:00,36.5000
2020/01/22 00:00,51.6000
2020/01/23 00:00,44.6000
2020/01/24 00:00,46.0000
2020/01/25 00:00,41.3000
2020/01/26 00:00,37.8000
2020/01/27 00:00,43.3000
2020/01/28 00:00,39.2000
2020/01/29 00:00,42.9000
2020/01/30 00:00,33.6000
2020/01/31 00:00,45.3000
2020/02/01 00:00,46.5000
2020/02/02 00:00,39.5000
2020/02/03 00:00,37.3000
2020/02/04 00:00,23.7000
2020/02/05 00:00,16.5000
2020/02/06 00:00,29.4000
2020/02/07 00:00,38.6000
2020/02/08 00:00,35.0000
2020/02/09 00:00,29.5000
2020/02/10 00:00,35.0000
2020/02/11 00:00,26.9000
2020/02/12 00:00,31.5000
2020/02/13 00:00,31.7000
2020/02/14 00:00,27.9000
2020/02/15 00:00,25.9000
2020/02/16 00:00,23.0000
2020/02/17 00:00,34.1000
2020/02/18 00:00,28.7000
2020/02/19 00:00,22.8000
2020/02/20 00:00,24.8000
2020/02/21 00:00,30.4000
2020/02/22 00:00,28.1000
2020/02/23 00:00,23.5000
2020/02/24 00:00,22.7000
2020/02/25 00:00,29.9000
2020/02/26 00:00,20.4000
2020/02/27 00:00,28.3000
2020/02/28 00:00,20.0000
2020/02/29 00:00,19.5000
2020/03/01 00:00,14.3000
2020/03/02 00:00,12.6000
2020/03/03 00:00,18.6000
2020/03/04 00:00,21.5000
2020/03/05 00:00,16.5000
2020/03/06 00:00,25.3000
2020/03/07 00:00,19.1000
2020/03/08 00:00,14.8000
2020/03/09 00:00,27.0000
2020/03/10 00:00,27.6000
2020/03/11 00:00,22.9000
2020/03/12 00:00,21.4000
2020/03/13 00:00,21.3000
2020/03/14 00:00,12.1000
2020/03/15 00:00,14.5000
2020/03/16 00:00,17.0000
2020/03/17 00:00,17.8000
2020/03/18 00:00,17.9000
2020/03/19 00:00,18.1000
2020/03/20 00:00,15.8000
2020/03/21 00:00,15.7000
2020/03/22 00:00,15.0000
2020/03/23 00:00,11.0000
2020/03/24 00:00,14.6000
2020/03/25 00:00,12.2000
2020/03/26 00:00,17.9000
2020/03/27 00:00,17.5000
2020/03/28 00:00,16.4000
2020/03/29 00:00,17.3000
2020/03/30 00:00,10.8000
2020/03/31 00:00,13.4000
2020/04/01 00:00,14.4000
2020/04/02 00:00,15.5000
2020/04/03 00:00,15.2000
2020/04/04 00:00,14.3000
2020/04/05 00:00,13.1000
2020/04/06 00:00,12.0000
2020/04/07 00:00,14.2000
2020/04/08 00:00,13.5000
2020/04/09 00:00,14.7000
2020/04/10 00:00,13.7000
2020/04/11 00:00,13.4000
2020/04/12 00:00,14.5000
2020/04/13 00:00,15.0000
2020/04/14 00:00,14.1000
2020/04/15 00:00,11.3000
2020/04/16 00:00,15.2000
2020/04/17 00:00,16.8000
2020/04/18 00:00,13.6000
2020/04/19 00:00,14.6000
2020/04/20 00:00,13.2000
2020/04/21 00:00,13.6000
2020/04/22 00:00,10.6000
2020/04/23 00:00,11.0000
2020/04/24 00:00,15.0000
2020/04/25 00:00,15.0000
2020/04/26 00:00,15.0000
2020/04/27 00:00,15.6000
2020/04/28 00:00,16.3000
2020/04/29 00:00,12.7000
2020/04/30 00:00,13.1000
2020/05/01 00:00,10.8000
2020/05/02 00:00,15.1000
2020/05/03 00:00,12.0000
2020/05/04 00:00,10.2000
2020/05/05 00:00,15.3000
2020/05/06 00:00,11.3000
2020/05/07 00:00,5.1000
2020/05/08 00:00,11.5000
2020/05/09 00:00,12.6000
2020/05/10 00:00,12.7000
2020/05/11 00:00,9.6000
2020/05/12 00:00,12.8000
2020/05/13 00:00,13.3000
2020/05/14 00:00,11.9000
2020/05/15 00:00,11.1000
2020/05/16 00:00,11.8000
2020/05/17 00:00,11.9000
2020/05/18 00:00,10.2000
2020/05/19 00:00,12.2000
2020/05/20 00:00,18.4000
2020/05/21 00:00,14.3000
2020/05/22 00:00,13.1000
2020/05/23 00:00,12.3000
2020/05/24 00:00,8.6000
2020/05/25 00:00,10.1000
2020/05/26 00:00,10.0000
2020/05/27 00:00,12.5000
2020/05/28 00:00,11.3000
2020/05/29 00:00,11.0000
2020/05/30 00:00,10.7000
2020/05/31 00:00,8.8000
2020/06/01 00:00,7.7000
2020/06/02 00:00,7.4000
2020/06/03 00:00,9.2000
2020/06/04 00:00,10.7000
2020/06/05 00:00,10.1000
2020/06/06 00:00,7.4000
2020/06/07 00:00,6.8000
2020/06/08 00:00,8.2000
2020/06/09 00:00,9.1000
2020/06/10 00:00,9.4000
2020/06/11 00:00,9.1000
2020/06/12 00:00,9.4000
2020/06/13 00:00,9.8000
2020/06/14 00:00,7.4000
2020/06/15 00:00,9.4000
2020/06/16 00:00,9.2000
2020/06/17 00:00,10.3000
2020/06/18 00:00,9.3000
2020/06/19 00:00,12.0000
2020/06/20 00:00,8.4000
2020/06/21 00:00,6.6000
2020/06/22 00:00,9.4000
2020/06/23 00:00,10.5000
2020/06/24 00:00,8.2000
2020/06/25 00:00,9.3000
2020/06/26 00:00,11.4000
2020/06/27 00:00,8.7000
2020/06/28 00:00,10.3000
2020/06/29 00:00,10.5000
2020/06/30 00:00,11.0000
2020/07/01 00:00,10.3000
2020/07/02 00:00,10.8000
2020/07/03 00:00,13.9000
2020/07/04 00:00,12.0000
2020/07/05 00:00,6.6000
2020/07/06 00:00,6.4000
2020/07/07 00:00,4.2000
2020/07/08 00:00,7.5000
2020/07/09 00:00,7.9000
2020/07/10 00:00,7.4000
2020/07/11 00:00,6.4000
2020/07/12 00:00,2.9000
2020/07/13 00:00,3.9000
2020/07/14 00:00,4.6000
2020/07/15 00:00,8.4000
2020/07/16 00:00,9.4000
2020/07/17 00:00,5.7000
2020/07/18 00:00,3.5000
2020/07/19 00:00,4.8000
2020/07/20 00:00,9.1000
2020/07/21 00:00,10.0000
2020/07/22 00:00,7.4000
2020/07/23 00:00,8.0000
2020/07/24 00:00,7.9000
2020/07/25 00:00,5.9000
2020/07/26 00:00,4.7000
2020/07/27 00:00,8.0000
2020/07/28 00:00,-999
2020/07/29 00:00,8.7000
2020/07/30 00:00,11.0000
2020/07/31 00:00,10.1000
2020/08/01 00:00,9.0000
2020/08/02 00:00,4.0000
2020/08/03 00:00,5.5000
2020/08/04 00:00,5.2000
2020/08/05 00:00,7.8000
2020/08/06 00:00,7.1000
2020/08/07 00:00,6.3000
2020/08/08 00:00,5.0000
2020/08/09 00:00,5.8000
2020/08/10 00:00,8.4000
2020/08/11 00:00,6.7000
2020/08/12 00:00,6.6000
2020/08/13 00:00,6.1000
2020/08/14 00:00,4.9000
2020/08/15 00:00,3.8000
2020/08/16 00:00,3.1000
2020/08/17 00:00,2.6000
2020/08/18 00:00,6.2000
2020/08/19 00:00,5.8000
2020/08/20 00:00,6.0000
2020/08/21 00:00,6.0000
2020/08/22 00:00,6.3000
2020/08/23 00:00,2.2000
2020/08/24 00:00,3.7000
2020/08/25 00:00,9.2000
2020/08/26 00:00,10.9000
2020/08/27 00:00,6.0000
2020/08/28 00:00,5.5000
2020/08/29 00:00,3.2000
2020/08/30 00:00,2.6000
2020/08/31 00:00,9.0000
2020/09/01 00:00,10.7000
2020/09/02 00:00,9.4000
2020/09/03 00:00,10.7000
2020/09/04 00:00,13.0000
2020/09/05 00:00,11.9000
2020/09/06 00:00,8.5000
2020/09/07 00:00,7.6000
2020/09/08 00:00,10.7000
2020/09/09 00:00,12.8000
2020/09/10 00:00,11.6000
2020/09/11 00:00,9.0000
2020/09/12 00:00,12.4000
2020/09/13 00:00,9.8000
2020/09/14 00:00,10.3000
2020/09/15 00:00,13.4000
2020/09/16 00:00,16.4000
2020/09/17 00:00,15.0000
2020/09/18 00:00,13.8000
2020/09/19 00:00,10.3000
2020/09/20 00:00,9.6000
2020/09/21 00:00,12.7000
2020/09/22 00:00,13.0000
2020/09/23 00:00,11.8000
2020/09/24 00:00,14.4000
2020/09/25 00:00,7.6000
2020/09/26 00:00,6.8000
2020/09/27 00:00,7.4000
2020/09/28 00:00,14.9000
2020/09/29 00:00,17.4000
2020/09/30 00:00,21.7000
2020/10/01 00:00,18.9000
2020/10/02 00:00,7.7000
2020/10/03 00:00,7.7000
2020/10/04 00:00,7.4000
